"","GSM1274110","GSM1274111","GSM1274112","GSM1274108","GSM1274109"
"Spnb4",5.6006602507,6.1885348656,6.27276903053333,6.79457182223333,6.0676421608
"Ccnt1",7.76500587366667,7.96551004166667,8.00490144053333,6.8169474106,8.10196396826667
"Dusp22",6.572872917,6.43958122293333,5.92574758523333,5.2500034323,6.10252647803333
"Crtac1",5.00947415466667,5.01826551755,5.3021882829,4.96800056501667,5.0071975308
"Eprs",5.87753258383333,5.9182493937,5.9225843969,5.1290120626,5.1747697297
"Gm13275",5.55803284043333,5.28583748553333,5.4001960777,5.08596690986667,5.45785183586667
"Npbwr1",5.35878659713333,5.019202745,5.1731579234,5.13574920463333,5.03354129773333
"P4htm",6.11379001373333,5.9290918744,6.2690777256,5.4885331283,5.8077345038
"Ctsk",5.5565602626,5.29303057613333,5.4142128098,5.01866211883333,5.08999923563333
"Tbx2",4.97465739656667,5.12550517013333,4.97847252196667,5.34877976446667,5.12355406636667
"Ddx31",6.70812131786667,6.54437447726667,6.63204029386667,6.28387858473333,5.98768741473333
"Ppp2r5b",9.45991209063333,8.2122034804,8.7507200791,10.518024761,8.61266880213333
"Rxfp2",5.11010547483333,5.1104189707,5.10842234865,5.2704704963,5.0468611929
"Zfp280b",6.6905324938,6.74585482343333,6.7800270532,5.16269601176667,6.29805316013333
"Trmt12",6.24685109653333,6.516263391,6.27239726073333,6.81854189886667,5.72814799726667
"B020031H02Rik",5.18802234286667,5.00337370221667,5.32180293166667,5.06583737103333,5.13333863426667
"Cdk9",7.1832453648,7.1628147059,6.85936824443333,6.6390761058,7.8584504974
"Adnp",8.8965348353,9.37259662573333,9.19623575123333,7.68525128926667,8.57571406586667
"Gm2848",5.12750721136667,5.03628868363333,5.3243971885,5.33374112696667,5.12560184563333
"Gm3020",5.7366427352,5.49796935226667,5.53728761713333,7.3299233485,6.2369318754
"2510039O18Rik",10.2448031273333,9.9437200458,10.07199909,9.20018851453333,9.71016892796667
"Mgat4b",5.883330323,5.71086831323333,5.80338394113333,5.21719929133333,5.87081052813333
"Osbp",6.66419805266667,7.0678796127,6.9288263581,5.24821987116667,6.6468119276
"Tbc1d7",5.6391046192,5.51536353456667,5.50494962563333,5.07032924313333,5.40452731556667
"C1ql3",5.16402832743333,5.01781427656667,5.00854693573333,5.03656793323333,5.06486433736667
"Ppapdc2",6.6289536068,6.89556437783333,6.9472055747,5.08336834006667,6.1796484545
"Bbs12",6.2942701326,5.99301329113333,5.87533194966667,5.0783447659,5.2179687083
"AW209491",7.0126684109,6.78664709393333,6.9129086701,5.57457493646667,6.26215490293333
"Gm13023",5.9392240664,6.0242193319,6.51795375226667,5.81038475633333,5.79334848426667
"Slc35c2",8.6851911059,8.73428302303333,9.00302875086667,8.00044646726667,8.80377422873333
"Sgpl1",9.4799552505,9.36528321953333,9.2772110271,7.7456394198,8.92486308456667
"LOC100502982",5.3603531174,5.591923909,5.32347907273333,5.7665975092,5.3977177446
"Pgap2",8.81297655603333,8.54719715473333,8.71535786176667,6.8507719864,9.32941454403333
"Gpr139",5.26231925883333,5.43327155586667,5.46052878443333,5.3799989129,5.5819057594
"Farsa",6.84992896143333,7.0522376225,6.86422272026667,7.51953944066667,7.3242545083
"1500001M20Rik",5.54389931913333,5.43967749243333,5.6892443419,6.69783949493333,5.68133906386667
"Fam118b",9.13666141156667,8.99509634523333,8.80987167603333,7.0826863042,8.4645813664
"Sipa1l3",8.0283598702,8.4467007488,8.26306805213333,6.65887242653333,7.4836560648
"Nol12",9.55106225576666,9.94147180623333,9.88872214286667,9.3038445991,9.5819676082
"Glis2",5.4741141745,5.4609136864,5.48160318603333,5.02163261573333,5.01382342863333
"OTTMUSG00000016609",6.4724532774,6.62146922033333,6.5350073306,5.056870833,6.58508003486667
"Vmn2r66",5.0428612815,4.9576171061,5.03079894663333,5.02196859228333,4.9839907353
"Ldb1",10.2699688453333,9.93984897926667,9.7539844037,10.341115243,10.70882912
"Bap1",9.50771056396667,9.45861619463333,9.32874896676667,9.47799434903333,9.87418202146667
"Krt14",5.79124406573333,6.0493417318,5.5092849347,6.4465623792,5.3555443519
"LOC641221",6.29943253293333,6.2607912278,6.2827350806,5.5387499642,6.28643734126667
"1810062O18Rik",6.53852694473333,6.62840287786667,6.37231262793333,5.12069820653333,6.2730133496
"Tmprss6",5.25388456333333,5.63487647696667,5.0443454506,7.76067645986667,6.29924091866667
"Adap1",10.5111734066667,10.8512804,10.99273662,10.3725557876667,10.046377069
"Smpx",4.96144982243333,5.03628868363333,5.01915747761667,5.56117964573333,5.1294851402
"Abca8a",5.01734784183333,5.2998812009,5.25548821283333,5.10577093126667,5.0185132392
"Lhx6",11.596460025,10.654744,11.01249469,12.8362641613333,11.9106338926667
"Sit1",8.3507510736,8.40026421646667,8.18064162573333,8.2808242336,8.74545752016667
"Col8a1",4.9951970676,5.07935795836667,5.1432233408,5.03106616293333,5.10717031123333
"Chchd7",7.77960640646667,8.01499158506667,7.842222104,8.0288238954,7.49604101046667
"Grinl1a",10.424637435,10.66952431,10.4952006703333,9.66818055926667,10.2240851893333
"Dnajc7",10.513576774,11.15656589,10.9595954,10.3999727243333,10.4407511356667
"Apex2",6.32390769586667,6.58706199346667,6.3345109506,7.73923865973333,6.683558243
"Lrrn4cl",4.9670088953,5.00163318141667,5.02396371556667,5.08715124045,5.02418391416667
"Cacna1e",5.0256022315,4.96250983263333,5.24710496383333,5.00442697585,4.96974703508333
"E2f7",5.7157147468,5.7270585786,6.06660587833333,5.39570518273333,6.04812792206667
"Olfr1489",4.9725371344,5.11669385363333,5.06553738308333,5.26195017513333,5.07109971916667
"Olfr150",5.51286887856667,4.97477272583333,5.24384566163333,5.04160438686667,5.12252341723333
"Rab35",10.0081519956667,9.88302209393333,9.89642365983334,8.80075231823333,9.71983443896667
"D130052B06Rik",5.06529275863333,5.0394548107,5.16605888256667,4.98481896846667,5.03697542283333
"Gm3662",9.884946765,9.33198735633333,8.95662611243333,10.6057858246667,10.073220882
"Gm1604b",7.3584475545,7.67445510206667,7.94031526633333,10.0622679293333,8.90801914926667
"Lgi4",5.668003751,5.78099243173333,5.58973514816667,6.10252647803333,5.59771107523333
"Kctd6",6.5126505482,6.38294327393333,6.24685109653333,5.71279920093333,6.07528070543333
"Zim1",5.1186778778,5.0168727507,5.19067892133333,5.0501853524,5.0881963816
"Prss38",4.9684685378,5.01868982273333,5.0029929161,5.24673360526667,5.0521262456
"Aacs",8.29175525286667,8.5049225582,8.31347472726667,7.3571412967,8.14538487286667
"Txlna",6.72969961593333,6.31482419,6.39429473253333,6.8271612786,5.99282004723333
"Vars2",6.85535851193333,6.8490717602,6.9507826736,6.53472694006667,6.64449697786667
"Arhgef3",10.365331893,10.65694926,10.603819005,9.7087786891,10.201556943
"D730003K21Rik",5.42471523836667,5.22165922893333,5.239237394,5.04780839153333,4.95181726533333
"Tmem163",5.35170947076667,5.09651155713333,5.07771412086667,4.96626294486667,5.02739832056667
"Car4",10.195352676,10.5932808873333,10.654744,11.7461067703333,11.6432765373333
"Eif4ebp2",11.7668469646667,11.6407190386667,11.5037394573333,10.76590291,11.09351205
"Eif2c3",5.52977663383333,5.2154293021,5.32501746486667,5.27289188396667,5.1678015296
"1700010N08Rik",4.9752695377,5.20710703041667,4.94771332453333,4.98715890141667,5.14418488903333
"Gnptg",8.16643370353333,7.95663739146667,7.91032939553333,6.03443863283333,7.7710408612
"Zfp872",5.74279203493333,5.49439458983333,5.38697854466667,5.85095783213333,5.72859892723333
"C4b",6.83923840676667,6.44561019926667,6.28410585233333,6.32791599313333,6.14150956966667
"4933411G06Rik",5.1957736058,5.04300366553333,4.9691430332,5.0349753549,5.08531823976667
"Rpl36",13.741490019,14.07845231,14.31984683,13.3046998606667,14.3231844
"Pla1a",5.1094485327,4.98447372438333,5.34960767673333,4.98669820433333,5.05758806733333
"Mucl1",5.04441127566667,5.12187229243333,5.11288651066667,4.99612002543333,4.97243179016667
"Fam50a",10.517264545,10.84778071,10.5695185336667,9.80279069656667,10.2225280586667
"Smarca1",4.96953122506667,5.13312150748333,5.25986526086667,5.36869380953333,7.2532465024
"Adcy1",5.0235830783,5.05371659746667,4.99932265936667,5.0850318675,6.2316771106
"Unk",8.9006152609,8.5815461736,8.44799495693333,6.9639637138,8.2353693214
"Xrra1",5.02884475713333,5.1585393038,5.12712169951667,5.09051282703333,5.0295136422
"Chd7",10.4840396476667,10.424637435,10.2626775153333,9.3953696952,9.7869589376
"Rxrg",8.5124380666,7.9330911018,8.59139566086666,10.2553621126667,9.59609906333333
"Stox2",5.8980005193,6.24066348853333,6.30915549053333,8.07401969073333,6.9359997768
"2010003K11Rik",5.60986620163333,5.2404610005,5.97522128816667,5.72932192126667,5.26883215966667
"Il17a",5.16596538266667,5.1997083872,5.0325230049,4.9963038608,5.0538296456
"Olfr138",5.0226398805,4.96714094308333,5.10762148203333,4.9791864203,5.01051576226667
"Fam131b",5.0545850886,5.01733778886667,4.96987957148333,5.25935498416667,5.07239435386667
"Glipr2",8.1352130704,8.61500497,7.900486887,8.29372079846667,8.80283014623333
"4933427D14Rik",8.03973114,7.46033348166667,7.73496010366667,6.1813008334,7.55192308153333
"Vkorc1",7.93570078,8.18881316013333,7.85748191266667,6.3668114466,7.96089136646667
"Nt5dc1",7.58739804293333,7.9829517572,7.82077820806667,5.8504426003,7.5346573834
"Mtap6",6.84961191403333,6.6208038564,7.1855075444,8.4987891242,7.1313169184
"Bin2",10.2864492886667,10.505531169,9.58432113086667,10.22463246,10.1269966916667
"Snai1",5.11461730196667,5.31117755796667,5.3746468404,5.03530733223333,5.0516074914
"Olfr1212",5.01518508353333,5.0346452399,5.00484031623333,5.0528535152,5.07933020593333
"Nckap5l",5.96581886523333,6.08882851403333,6.05351168503333,6.81887935496667,6.5984920146
"Ccin",8.88391915613333,7.92957970066667,8.37257474826667,10.4952006703333,8.48463241633333
"Elk4",7.9602661356,8.05707398306667,8.3799819662,9.07715125306667,7.97694213733333
"Vasn",5.10300102083333,5.6484288486,5.5756302854,5.02750557393333,5.00213736176667
"Galr1",4.9823085753,5.07819709833333,5.25567173166667,4.96813640136667,4.9629427448
"Olfr179",4.99682296026667,5.04478072815,5.36735846043333,5.12246073933333,5.10104625996667
"Slmo1",6.42088918433333,5.94138362226667,6.1159510662,8.3799819662,6.7870999036
"Cmya5",5.4844203479,5.34473252886667,5.26040884103333,5.9451563069,7.3198019148
"Kcnab3",5.20573414113333,5.04478072815,5.00159278183333,5.31260062703333,5.21549404753333
"H2-Gs10",14.01142058,12.8075287863333,12.863663411,12.5990600553333,12.382609303
"Atp1a4",4.98372383176667,5.08226247305,5.07474902896667,5.03090524886667,4.98040959058333
"Casc5",5.39678495216667,5.42312434023333,5.42659476916667,5.3238729484,5.3009085156
"A630038E17Rik",5.64035864593333,5.57239427553333,5.45124861633333,4.9503109804,5.07434362043333
"Pramel",5.08385900906667,5.05757336896667,5.33067317713333,5.0549965058,5.03982843296667
"Clec4a1",9.37086986423333,9.29457445283333,9.43736231906667,5.62643305433333,7.57055546366667
"Olfr1193",4.99175555573333,5.0256231035,5.0060948754,5.19315297756667,5.18307293026667
"Camk2a",6.0579072737,5.63746199023333,6.13155770213333,7.53633346926667,6.1327779873
"Rnu7",5.9101011771,5.63298128413333,5.57698124123333,5.36934445146667,5.4504333284
"Jup",5.05147429833333,5.05255695633333,4.9817526592,5.0669326848,5.0407137529
"Lmo4",7.77366086233333,7.97060286653333,7.99973071346667,6.39008286653333,7.3739021652
"Xpo5",7.0952722147,6.82885618316667,6.82996558486667,7.0449600095,7.2483294568
"Gm2287",5.19867850076667,5.15120032188333,5.260795762,5.18604366216667,5.0268688921
"Rai12",7.9082409358,7.80057602746667,8.21936627346667,6.6654288066,7.3516447346
"Cald1",7.64102038526667,8.10219854046667,6.9139978153,6.63233366766667,8.34652110053333
"Ash1l",7.337982409,7.36912685593333,7.340539035,5.1341938956,6.6690532172
"2810046L04Rik",5.2020667494,5.6284207538,5.25644685626667,8.75090482893333,6.2673931358
"Tmx1",7.4306533337,7.80148134466667,7.70248011693333,6.3382322858,7.0843993819
"Fbxo48",5.00410022736667,5.0722483204,4.98277213543333,5.0036405158,5.03274538356667
"Pnpla8",5.37113285456667,5.02960734953333,5.3179516785,5.25750031073333,5.17685227363333
"Ccdc105",5.05878441813333,5.05193746195,4.96346137353333,5.52608069193333,5.14238719933333
"Stac3",6.52954459446667,6.49923601246667,6.87359477913333,6.35082625666667,6.13886651766667
"Hmx3",5.41086209233333,5.08062754276667,5.19696658906667,5.0125843701,5.05500685686667
"2210404O09Rik",5.15436548703333,5.03569536353333,5.08501984831667,4.9757269557,5.10130065583333
"Adam1a",5.24710496383333,5.43233499493333,5.3152315003,5.1385348811,5.40306868876667
"Ppp1r16a",6.21005435373333,6.0932155253,6.06290882216667,6.176147968,6.37167716733333
"Pdcd10",9.7770756341,10.44200053,10.0574099153333,9.53457654303333,10.0893536073333
"Gdf2",4.9655380283,4.99222797981667,4.98598457146667,5.20393806043333,5.13130165486667
"Mat1a",5.00202582436667,4.96250983263333,5.17329732266667,5.0820349898,4.97551131985
"Gps1",10.2959889886667,10.1635851063333,10.104875912,8.9701280905,9.90767271553333
"Cntd1",5.08577017803333,5.15020232261667,5.07932460283333,5.12738787486667,4.94816892396667
"Vmn2r24",4.94080227796667,5.0851815735,5.03517079416667,5.04143093186667,4.96681333156667
"Taar8a",5.01824930276667,5.07699170651667,4.9947161688,5.4012230495,5.208900507
"Gtf2b",9.38440527733333,9.78495911973333,9.5941526504,8.64268406713333,9.42407568013333
"Eml2",7.0848668561,7.4049913042,7.3375883302,6.64733835093333,6.9407718549
"Ubr3",6.46082687506667,6.90496282216667,6.69198117433333,5.7443548005,6.25459143126667
"Pcolce",5.53465858496667,6.1464645916,5.93272767713333,5.6154929029,5.59945950423333
"Magea6",5.08913138163333,4.99119241246667,5.3614597668,5.0622011671,5.1358375988
"Rps26",15.24768878,15.47062134,15.37196494,14.34143988,15.04046974
"Tmem62",6.7231898094,6.6333893584,6.638557374,5.17647332633333,6.00145108496667
"Pstk",8.21844405246667,8.6551774592,8.39762016673333,8.70876330326667,8.5462088046
"Lgi2",5.00338245796667,5.05139567886667,4.96780296123333,5.02725392051667,5.0702716811
"Crh",5.1250256089,5.12294353473333,4.98374982616667,5.4400457947,5.05754111363333
"Olfr3",4.98624067126667,4.95056197486667,5.6142156199,4.96390692735,4.99777202353333
"Cyp2c65",5.18777530943333,4.97178748161667,4.96736353895,5.00295632878333,4.97845967416667
"Il17re",5.8231426011,5.36315913276667,5.33228286513333,6.1752302477,5.2971549314
"Mug2",5.06940279976667,5.05864639176667,4.97969126475,4.96736353895,5.05146014816667
"Olfr547",5.0090073851,5.49310785476667,5.39747354456667,6.6158580708,5.66005598033333
"B230208H17Rik",9.78970609746667,9.92742755483333,9.86812912906667,9.58855996973333,9.94845848923333
"Meig1",5.06915611486667,4.9538525926,5.00765597296667,5.0048444053,5.02738942633333
"Gpa33",6.28950315713333,6.45243786093333,6.45037254626667,7.0482218728,7.2669026518
"Prr5",8.41025141006667,8.86020266926667,8.93663306656667,8.94340321293333,8.201669315
"Slc9a2",5.13336381116667,4.9971436246,5.14222833796667,5.11068725256667,5.01981342096667
"Olfr1306",4.9627493674,5.00709802931667,5.1834677289,5.18357852343333,5.0863558506
"Isca1",13.6745872483333,11.724926555,12.8524717243333,15.67276346,12.9850769173333
"Pnliprp1",5.39907665836667,5.33305279056667,5.7545652602,5.8148005049,5.22040455326667
"Whsc2",7.0479753535,7.1458693463,7.2835822203,5.13010060366667,6.592631652
"Dntt",6.63481442406667,6.54451246086667,6.6987896098,5.39421221613333,6.5241318458
"Tti1",8.2996287304,7.92668425226667,8.318283947,6.77159891093333,8.1390378128
"Epha5",9.45861619463333,9.24467646563333,9.51212860053333,9.91209282066666,9.3807912582
"Gpr182",5.08070954996667,5.85527309186667,4.99980935533333,9.4408892444,6.70812131786667
"1700008I05Rik",5.0580371152,4.97134846813333,5.0845136733,5.16745644326667,5.12609237126667
"LOC100505291",10.332875574,9.6583865051,10.78194068,10.0775294286667,10.69058919
"Prl6a1",5.37603104076667,5.0394548107,5.370825014,5.47436240796667,5.09509065096667
"Gm14920",4.9667170466,5.0722483204,4.99254791863333,4.94218379983333,4.98026514755
"Wdr77",6.9526320226,6.9461642461,6.7901682037,5.6666714505,6.70639880693333
"Cidec",5.1157611564,5.06859355333333,5.03577305936667,4.98341711135,5.0472216941
"Fgf17",5.0497906567,5.01431409726667,5.2187137894,5.2037480697,5.05166868566667
"Tsc22d2",5.0173928878,4.94620049511667,4.97337960916667,4.98464425698333,5.0160086654
"Cxcl16",5.65077280946667,5.59873727703333,5.4893756945,5.08259548166667,5.98394532136667
"Gm9880",5.1253870938,5.65949812766667,5.2525717242,7.69288790613333,5.66141805526667
"2210039B01Rik",5.07640296743333,5.0373175164,5.0325230049,5.02050520706667,4.97265718933333
"Gm13089",5.08782791236667,5.12550517013333,5.11288651066667,5.03111686416667,4.95387938876667
"E130012A19Rik",7.6798481238,7.4194469113,7.50410601453333,7.1111569792,7.3416815749
"Lass2",8.46357352286667,8.28197878426667,8.28571010026667,7.0954292369,8.34549073433333
"Lypd6",5.568665447,5.7289895703,6.05411055286667,5.70939427273333,5.86068548356667
"Hbegf",5.31931046453333,5.57463868463333,6.45300909266667,5.1308530038,5.3785852454
"Hist1h4m",7.76949687513333,8.39948162766667,7.4361718881,7.77015681446667,8.96637876853333
"Slc6a16",5.76715297063333,5.8697364483,5.90090739053333,8.16706471866667,5.98455778056667
"Adck3",7.9060546278,8.3901281148,8.42350350963333,8.11331832966667,8.69543402113333
"D630003M21Rik",5.01958964843333,5.290546315,5.21327453276667,5.0388462471,4.9905424109
"Olfr850",5.01123095543333,5.28628628396667,5.2931415011,8.3474511094,5.64675539113333
"Hist2h2be",6.56994976653333,6.82006698913333,6.4597314032,5.94622024123333,6.88995563833333
"Slc6a8",5.23687327413333,5.0226398805,5.07474902896667,5.26105386236667,5.02830857
"Pfkfb3",8.13286415606667,8.34971672646667,7.97610074633333,6.6544492996,7.86085506553333
"Gm9457",14.28800327,14.96392682,14.79880985,13.5081869196667,14.45825571
"Mfsd10",9.60157496493333,9.59305587783333,9.4887944658,8.51731689413333,9.48496645486667
"Necap2",8.39696973366667,8.38699808713333,7.95427829646667,8.0147478754,8.40680400526667
"Asphd2",5.39390221733333,5.0168727507,5.43972805926667,5.12490616843333,5.6336096872
"Nhp2l1",10.2651856346667,10.75093268,10.5354006906667,9.51683408533333,10.245351203
"1700042G15Rik",5.4133549777,5.10702106733333,5.02443423843333,5.23204964706667,5.07980417436667
"Golga3",6.0880622158,6.77209151426667,6.584023527,5.34129134716667,5.66457092686667
"Mrm1",9.3876031969,9.03256332456667,8.83646478116667,8.83373780923333,8.82669458886667
"1700061J05Rik",5.46833894036667,5.52504040566667,5.2402003482,7.0384999288,5.6367163023
"Kif1c",6.1325587166,5.95263305886667,6.44144798333333,6.28880313166667,5.84444506786667
"LOC631360",4.99518371193333,4.99222797981667,4.98644262623333,5.1024232841,5.05217286765
"Prps1l3",9.34102473146667,9.7360772334,9.52328410893333,9.20247805156667,9.53546014773333
"Vip",5.04989774103333,5.16580454678333,5.13518643046667,5.3491249111,5.64394390876667
"1190003J15Rik",6.9528576809,6.1224115807,6.9565263479,8.861672204,6.54802093126667
"Sprr2e",5.05217176133333,5.03141284756667,5.13353830043333,5.02050520706667,4.98822393006667
"Neto1",5.61212295303333,5.80290570743333,5.80854882236667,6.5704812576,5.90239994803333
"Cd180",5.70785568843333,5.6946609159,5.6005902077,5.23233129446667,5.3560584208
"Csde1",8.9822482596,8.74936563103333,8.71688567993333,7.5940762044,8.25886480213333
"Tmem145",4.97601364246667,5.1209120764,5.16623028963333,5.1248124423,5.13227169703333
"Taldo1",14.35894645,14.66453256,13.7006796826667,14.8661702,14.31017335
"Pin1-ps1",8.99337380586667,9.0194993355,9.22141595656667,9.5092897843,9.13374697656667
"Tcfap4",5.7942212465,6.09274320866667,5.87873571046667,6.43201114206667,5.92838791873333
"4930485B16Rik",5.07089460643333,5.0990597266,4.98451357953333,5.09534680256667,5.00979343033333
"Selm",7.2627634523,7.69288790613333,7.72631808226667,8.0522110618,7.80104806846667
"Cc2d1a",8.79347349143333,8.9514898417,9.036114941,8.94303950153333,9.30292226976667
"Rtcd1",7.57687457866667,7.68568415666667,7.53843673986667,8.88710371006667,7.99950854
"Bmp4",5.48573828773333,5.06399407211667,5.62214090973333,5.27830435186667,5.08512653066667
"Tinag",5.04801744026667,5.05083624876667,5.03950687758333,5.0041252174,5.00688057703333
"Copg",6.15565168603333,6.30027677473333,6.06499354916667,5.0709122027,6.07119423096667
"Pcdhb11",4.9905375634,5.11751092365,4.97303123011667,5.02102087583333,4.95615412228333
"Pias4",7.63322112,7.4259540756,7.4340218301,7.2504425262,8.19461369926667
"Ndufs6",11.7262762583333,11.6749323813333,11.9436910193333,11.15200511,11.665375579
"Stk32a",4.9996973751,5.0466542598,5.18070102033333,5.1545935687,6.350661007
"Fblim1",5.0773728085,5.1104189707,5.19536758363333,5.1364274161,5.09661355046667
"Itpr2",11.05209388,11.15280336,10.80747179,10.84715409,11.18650683
"Gm3871",5.30488339636667,5.11850297723333,5.2481196646,5.1013152563,5.04033175383333
"Nr1d1",5.5157622085,5.51393217463333,5.01079150021667,5.0284446396,5.21362999736667
"Elmo1",5.79404810946667,5.9977184008,5.60645103813333,7.2272545182,6.03152255833333
"Olfr584",5.15699401843333,4.97274014773333,5.02443423843333,4.96208476425,4.96397648056667
"Gabrb2",5.3530373728,5.01971460866667,5.2920963215,5.20522779426667,5.1266838222
"Kremen2",5.7087232521,5.56056722773333,5.5841988694,6.1320094071,5.97904575423333
"Itih4",5.1874308184,5.0664270769,5.215321008,7.1909481172,5.68225965053333
"Snap47",6.1744527774,6.00351809343333,5.78193530006667,5.07477783243333,6.1509289302
"Efhb",5.0251466368,4.98070904055,5.21312546536667,5.07302496346667,5.035696873
"9830166K06Rik",5.05421224103333,5.03023899566667,5.0520154192,4.97163711246667,4.98768612125
"Gm14391",7.3485639225,7.52843149013333,7.2438360756,7.2890174952,7.3446308614
"Ulk1",9.84509782893333,9.3659631264,9.23093303126667,8.97885965403333,9.0550374593
"Kcnj1",5.55194435103333,5.88856092123333,5.99478295563333,5.51827011893333,5.31408471236667
"Pitrm1",9.25266315836667,8.2695050776,8.459662742,8.55404202893333,8.21290262773333
"Gm7972",5.38574154523333,5.3913470955,5.21694430806667,7.75477543513333,5.84569269756667
"Tns4",5.12800855113333,5.0864608905,5.44977580776667,4.96918812946667,5.0058384733
"Epyc",4.9831304715,4.98713212825,4.95714789293333,4.98942563013333,5.04665784633333
"Ypel3",14.72654363,13.9086082686667,14.45251438,15.91476064,14.20630733
"Mrgpra1",5.00868433486667,5.04196111793333,5.14815856736667,4.95998729586667,5.00528867803333
"1700064H15Rik",5.36127874906667,5.3089853558,4.98451357953333,6.7352644878,5.19688144296667
"Ints6",4.9746025471,5.12905072876667,5.1552719066,6.83835001806667,5.37807880596667
"Eif4g2",9.0913468229,9.86419357283333,9.24211355736667,9.26029229946667,9.51735241043333
"F5",9.4078846783,9.6115710071,8.1475799764,9.65766931593333,10.0189440383333
"Kctd16",4.9900801924,5.06809646603333,5.00207789256667,4.9740208233,4.97271964756667
"2200002K05Rik",5.21227623426667,5.01539149656667,5.08545614573333,5.1960333803,5.03213642626667
"Mael",5.00026510676667,5.00389778335,5.05393195745,5.34992895866667,4.99724665686667
"Gtf2h2",6.38033454753333,6.75547720283333,6.3975782006,5.90708181626667,6.29764294333333
"Tmem87a",7.45401655753333,7.3377816358,7.3004350044,9.96713311056667,7.70570413833333
"Net1",6.05511863053333,6.07014304626667,5.66610531153333,5.3543303066,5.8453763695
"Skint6",5.05909694626667,4.9764337909,4.97303123011667,5.0939555444,5.04264263133333
"Cmtm2a",7.0059498465,7.4001472839,7.4200382992,6.3793918362,7.1688310225
"Dock11",10.242312019,11.06028448,10.78664114,10.067764705,10.395743868
"Gatad2a",8.63259697913333,8.29100496246667,8.4220213818,7.235027843,8.46357352286667
"Ctrl",6.88652803326667,6.11783565486667,6.86256030596667,7.169308229,6.49563676006667
"Cyp2e1",6.53149100833333,6.02754341253333,6.6328311964,7.8895451856,5.92123136933333
"Shpk",5.87705001313333,6.16267200603333,5.70090950003333,5.53754651883333,5.79468977623333
"Gm815",5.08187367946667,5.0331089414,5.2385583124,5.0990597266,5.48426560573333
"Mapkapk5",9.4816073204,9.36111777586667,9.4609914507,9.11350857093333,9.85655343796667
"Tmem158",9.4490543696,9.25191042353333,9.4321440752,10.2146328356667,9.85446656886666
"Prss44",5.04264263133333,5.1679973643,5.016781381,5.68965746973333,5.0889892692
"Sp5",5.17775092973333,5.09732415756667,5.16268553353333,5.29547866686667,4.973999428
"5830428M24Rik",7.8771086682,8.1927343616,8.1487426934,7.0741992459,7.6594480148
"BC048644",5.0908742332,5.04478072815,5.09706026858333,5.05005752253333,5.09428731026667
"Cd70",5.0189382799,5.03680973966667,5.05040821083333,5.0345971023,4.97705997258333
"Rae1",9.03495766446667,9.0804934381,8.97273782243333,8.26249532733333,9.17537156223333
"Dpp3",9.55682656353333,9.625702516,9.59961201743333,9.00372383823333,9.67886684596667
"Klra17",5.40488476543333,5.68866183276667,5.55090282013333,5.23131494216667,5.3826913249
"Cerk",10.98062516,11.02530328,10.8135977,10.0391017203333,10.5530866536667
"Gm7607",5.02724831986667,4.95575149871667,5.07421044663333,4.9740208233,5.04668283286667
"Eef1g",10.66428975,10.454484102,10.2063494636667,10.4523342336667,11.3163457936667
"1110050K14Rik",4.9797317671,5.18282994356667,5.01554751488333,5.781274048,5.03911779816667
"1190002H23Rik",9.87365640333333,9.21198677503333,9.60233930666667,8.79941420176667,9.6389108527
"Fam83e",5.31610287416667,5.69731703126667,5.69858637556667,5.4901719712,6.492871439
"Bhlha9",6.44367508686667,5.98320079723333,6.45710830953333,6.60098531933333,6.30761899113333
"Gpr27",5.6692891951,5.6151511142,5.68302431206667,7.88670747586667,6.33301546386667
"Ppm1d",6.4622690726,6.68757650633333,6.7577767112,5.0646284439,5.9896952166
"Olfr776",4.97550434963333,5.1392867664,5.02956696266667,5.0580035883,4.97562068313333
"Gabrb1",5.06546921416667,5.114707441,4.96407450496667,4.95114871696667,4.95410623066667
"Ube2q2",6.11691375306667,6.9195113287,6.9384187251,6.37951179753333,6.56019626193333
"Flnc",5.1308530038,5.1087096214,5.22815924163333,5.15202662206667,5.05268120093333
"Fgf1",5.08623395513333,5.00556114358333,5.02107417216667,5.29268736456667,5.12214619586667
"Mfsd2a",5.25279682296667,5.07757589333333,5.55632743603333,5.22888840253333,5.06090720986667
"Pank4",10.42638696,10.1054422813333,10.2789128393333,9.86771953853333,10.65327865
"Dck",5.822954869,6.27441006553333,5.94798271603333,5.1153961776,5.30975879206667
"Olfr824",5.07618578063333,5.01326038636667,5.016781381,5.57310124033333,5.1447671909
"Prdm11",5.84835797766667,5.74537716286667,5.8067249161,5.41835590026667,6.0102257209
"Il21r",8.53563618233333,8.61858791013333,8.5867569606,6.67494753893333,8.0069525742
"Gm11437",5.38132286673333,5.04420669221667,5.585988021,5.1288601573,5.32344718166667
"Gm13880",5.06386257763333,5.18282994356667,4.97969126475,5.11065841853333,4.96265045975
"Hivep3",5.69418473036667,5.02438189871667,5.30555955266667,5.13134270666667,5.75364204423333
"Gm8140",4.95422743881667,5.08226247305,4.98227008013333,5.11720079963333,4.9954898861
"Nol10",5.2954229364,5.3270446028,5.04914132615,5.21762817876667,5.1287079347
"Atg4a",5.14765002766667,5.04602912806667,4.96101817733333,4.97263505443333,5.0570410633
