"","Embryo10.12h","Embryo12.14h","Embryo14.16h","Female.1d","Female.5d","Female.30d"
"FBgn0032897",8.39573976108091,8.33758176463242,8.44681450440052,7.96054066937361,7.43874196024441,7.35800937200346
"FBgn0032899",6.09805103795333,6.55314082584578,6.59888474164674,6.61243801984044,5.41407801350834,5.65973621962071
"FBgn0051675",1.79755259016046,2.73138746406559,3.41354398796167,1.92797986601101,1.49707580554596,1.64676634249887
"FBgn0032900",3.6577200256929,3.063219897812,3.46721425769088,4.32457301431531,3.48467952372343,3.6864781162124
"FBgn0032901",3.81810407572648,4.4218561281309,4.53384986540883,5.270741967112,5.55672062283801,5.5222566676267
"FBgn0032904",6.39939842003267,6.84325527995964,5.30663045041649,3.76303969792693,4.94956294624098,4.97606113301473
"FBgn0053318",0,0.26906188034418,0.138743708282154,0.0573414377502518,0.083839404604806,0.338250967168335
"FBgn0032906",5.54283686920178,4.56310320441915,4.52544250601812,5.49771773790195,6.22335690118303,6.36020096321215
"FBgn0032907",3.00628545525161,3.16987851385314,2.42691415680096,2.16959474678014,3.92181713984662,3.78976054593962
"FBgn0053319",0.151465300779421,0.0797483766630279,0.168306993627935,0.137516639099782,0,0.076229200826595
"FBgn0032908",0.553928621603287,0.582528064074961,0.320758460826466,1.36586047795098,0.65570719162098,0.657436047213548
"FBgn0250867",3.85419517626058,4.16989294119629,3.64882204605083,2.47146582553995,3.09608302336651,3.15742697618782
"FBgn0010395",3.75120660974285,5.00749154650229,3.55623320048647,1.6545592736781,1.71380137403326,1.6744290131642
"FBgn0032910",1.91715292834709,2.28378549488193,3.04906612440161,3.53884852074424,4.60907528895004,4.58212240679874
"FBgn0032911",0.452798884107681,0.956945049222324,2.23649567979989,2.51691024818458,1.1872419985461,1.10088348273771
"FBgn0053510",0,0.0153594020354474,0.0211219231017566,0.694882866517253,1.00527062447971,0.93044517406112
"FBgn0032913",0.803550263124056,0.662066009598377,0,4.70575125362473,4.60607499300309,4.94078692903834
"FBgn0032914",0.446505040238359,0.464957822383334,1.45328051263043,0.409723294788876,0.627476102558548,0.0934071098621182
"FBgn0032915",5.11409628598852,4.93994586495231,4.0686708106651,4.45618846996435,5.12980641419204,5.03921298387559
"FBgn0083972",1.69641231207701,2.03764227026503,2.38840723402222,2.65165792636039,2.46667931973182,2.26017925414601
"FBgn0032916",4.29747024217134,4.14805553343237,3.63794636451759,4.71700735090851,5.40646524115512,5.44006850920945
"FBgn0040297",3.44661487370778,3.95425215556565,3.86857812455693,3.7926887978667,2.82846910688173,2.75200350605069
"FBgn0023388",4.3968239514355,4.62894852740575,4.4659091827085,4.09469211914041,4.63095290206305,4.63740737832917
"FBgn0032919",6.66963626613284,6.73859221716459,5.75699390145042,6.02078664092199,6.56333967641392,6.46218322892228
"FBgn0086251",0.653049007625043,1.05650722997649,0.70464093773521,4.21501843978726,5.83193802762347,5.58340475163616
"FBgn0024371",6.10157234258646,5.78905364488,4.96141959573232,5.24427819857814,6.09787622135467,6.07631965218804
"FBgn0032921",4.90267658665114,4.36454441852794,3.09210931525707,3.39826964065234,4.28858004391877,4.19942893085383
"FBgn0032922",3.23476187730923,3.33632338281613,3.47643353551394,4.04145327230454,3.9562611436595,3.97015421936737
"FBgn0032923",3.62111412918271,3.45905646915512,3.13423737127345,4.86327937668709,5.21763787107193,5.25751984796422
"FBgn0032924",4.26206476932945,3.91255406523311,3.36182168762764,5.25922351744533,6.05007718488641,6.05597866613592
"FBgn0032925",5.79765633862631,5.93010809071569,5.13408537263865,4.98357737739591,5.98916853325553,5.94601728877832
"FBgn0263051",4.42580167593515,3.86132020039419,3.7310637362805,4.66796022881746,4.60608091689209,4.49309648409254
"FBgn0263050",4.27369491003708,4.12266443696891,3.51244182068398,2.63990125183834,3.32111995936539,3.50332329058614
"FBgn0010100",7.31630868810317,7.6282049190041,8.2279624373914,10.122245623677,8.59630904382589,8.0891644296947
"FBgn0051627",0.34033666116552,0.790732842724421,0.101976897567678,0.238284274037004,0.203707342247504,0.17592310352639
"FBgn0000239",5.4498683685814,5.58278780308519,5.51101570295838,5.95785657401694,6.57615930226259,6.51404649301492
"FBgn0032929",3.72076001294455,3.84377284954028,3.421950355499,3.34207680203029,5.00306697308911,5.01647403390102
"FBgn0011829",1.30244189050712,1.73969691415958,1.7743801490454,0.315124485869619,0.114710698611203,0.0730857454221484
"FBgn0051624",0.128145164068611,0,0.140642558402816,0,0,0
"FBgn0051988",0.250303117910107,0.392217392454834,0.338230425938182,0.128148068233326,0,0.170821117596453
"FBgn0026255",0.202978077426873,0.745109947615122,0.781008807418803,1.92086111860307,1.33514592447585,1.46285330272259
"FBgn0032935",4.42098760050275,4.56190651960738,4.77409650878823,4.02795906023919,3.54601777562371,3.41890099840427
"FBgn0003930",0,0,6.06688137855595,7.42637379148583,4.85326214064697,0
"FBgn0032934",2.95093865981968,3.05735668892987,3.13780514663537,3.11539120803642,3.99314899107233,4.04518082938843
"FBgn0026577",3.97413462817817,4.50611950766648,4.14846234582217,3.49597651188079,4.51939093451978,4.5481344902535
"FBgn0051626",0.242013418572169,0.434251910351569,5.22970327221029,0.032544800405439,3.10732370870014e-13,0.06809623194846
"FBgn0261239",5.36877184060363,4.91036330771777,3.22513299822637,3.61476872842537,4.07329754718488,4.12760851930103
"FBgn0021856",5.46017572619487,5.32137255034743,4.9527482349962,5.1424216071317,5.53416434594905,5.61401482769037
"FBgn0032938",5.02968698448176,5.08574331252888,4.33619768066275,3.89714359715496,4.96048390868772,4.90825570086597
"FBgn0032940",5.46807170163736,6.23959089213357,6.04632516342675,5.42072828742477,5.82824059572311,5.79677942916051
"FBgn0041244",0.392472401121608,0.972699270170173,0.772718425810303,0.75845157561057,1.00085093907178,0.976616589306277
"FBgn0000370",8.37282589138973,8.33813912804328,7.6811189144261,7.91658412599158,8.01325008316953,7.88729983202859
"FBgn0032943",1.87844285551744,2.77682831292078,2.11354715466642,1.56130169414537,1.49764302016739,1.46938068411899
"FBgn0023090",0.116897417410775,0.587530135259184,0.292173922720622,0.116784195231063,0.100991906458492,0.123742070021589
"FBgn0032945",4.28481022253023,4.22583018037859,3.07264606665315,3.75148514504927,4.33063010277383,2.92751724619848
"FBgn0032946",2.43273764266155,4.37887918622086,4.0655464627887,4.51069613518372,3.94490528579523,3.50684309896981
"FBgn0032949",8.27746409329539,8.41241318469277,7.04401153585892,6.69359846585004,7.42006969214685,7.22501458261164
"FBgn0260718",0,0,0.178491567822311,0,0,0.220223451572075
"FBgn0032955",5.59187984380533,6.04399841691132,5.14187007837172,5.29341462964442,5.8259941825473,5.73901636959342
"FBgn0022893",9.51086304698588,9.19707905294604,8.36653641669786,7.6229376697685,9.02288930850935,8.95507736508685
"FBgn0023416",2.06111949231842,2.58570529741348,2.2532147818003,1.42493283450244,0.849148198599641,0.8541991665608
"FBgn0262620",2.80600227679503,2.69216827537512,1.37907749262573,1.76489812281471,3.6141679956648,3.23712313347965
"FBgn0032956",5.07262034427981,5.48964247713863,4.15545781511082,4.36479652285873,5.40716577336141,5.21137437976479
"FBgn0032957",2.82426480754719,3.54690680374962,3.57758592972697,2.65486626857935,2.69051319750085,2.70919798260799
"FBgn0000559",11.58543674633,11.459508464693,11.5271739691803,11.3700716238245,11.2561379086207,11.2533215912023
"FBgn0051619",3.364776916324,3.80035118329911,3.79742808215231,2.95126139849507,1.52266846302617,1.49982803262526
"FBgn0086779",4.52553646920048,4.89121015591268,3.7445163423989,4.58429509991641,5.71344288119426,5.57513077206888
"FBgn0032961",6.42504633732134,6.39338359255906,5.28590152688577,5.62832742205035,6.77441810410581,6.69520044669067
"FBgn0032964",0.0489276484830178,0.0391291269309476,0.0267810829111358,0.0330939502526497,0,0.0533090590398614
"FBgn0003866",5.63272189501812,6.04376225545267,5.10698057455451,1.77900331187074,1.28478653762346,1.37367604888649
"FBgn0032965",0.0580593161751707,0.0117326764865268,0.0318766259968404,0.0132284367183192,0,0
"FBgn0032966",0,0,0.0478926326430594,0,0,0
"FBgn0032967",0.0339343341890003,0.0181453125088177,0.0123717098387955,0,0,0
"FBgn0051600",0.0285613729378317,0,0,0,0,0
"FBgn0032968",0,0.0368705632189649,0,0.0211018766119968,0,0
"FBgn0032969",0.0436972605345226,0.0349733539252477,0.0119875597710546,0,0,0.0160422594918273
"FBgn0051693",0,0,0,0.0102047797562146,0.0620996014695425,0.0165168583645224
"FBgn0053987",2.14803600355209,2.4424207143864,2.41510422238153,0.817962097573718,0.405627556697896,0.365346517616782
"FBgn0028979",2.25230362539186,2.64810184726698,2.60949258715312,1.07228419644695,0.427030052383699,0.503502410898624
"FBgn0051601",0.044774451070253,0.0719640285704431,0.0484979119976078,0.0402048217473895,0,0.0646552574560246
"FBgn0085202",0,0,0,0,0,0
"FBgn0260996",0,0,0,0,0,0
"FBgn0032971",0,0,0,0,0,0
"FBgn0040519",0.266377581742391,0.242820760871606,0,0.254839510073462,0,0
"FBgn0032972",0,0.135077495117247,0.296173098687376,0.0840878104682271,0,0
"FBgn0032973",0.0835731204694035,0.0270634377821505,0,1.82711579341587,0.968519164247772,0.967662950285585
"FBgn0032974",4.62229786219736,4.42295282280102,3.44184065643067,4.49348722487798,5.38145643014699,5.36652155469735
"FBgn0025674",6.01280776206949,5.67752515535481,4.93960742151836,5.28169454136645,6.11604239346038,6.21940475453613
"FBgn0262886",4.37181671259472,4.24194693294805,2.56677862962347,2.64978328474065,3.18053776906162,3.07350321677425
"FBgn0261802",4.97756385458233,5.77928598916164,5.76618699408289,4.55320688623026,4.55197736018086,4.55602469284367
"FBgn0083973",1.23859122665701,1.69220845608377,1.57844122954163,1.08944391316392,0.689139896106699,0.553968912153737
"FBgn0032979",6.82715848485085,6.50590204199491,5.99934162018327,4.90967711325429,5.70494111037603,5.67476005202756
"FBgn0032981",1.68624502147616,2.42068719717875,2.13917477008021,1.93123675470588,1.82687588471412,1.714320261073
"FBgn0042701",0.463805528362943,0.712787686840062,1.38643022336191,3.3566340178258,4.12749296503257,4.71812047177048
"FBgn0032986",5.53091348352971,5.99988052186972,4.56957007832211,4.27415727644426,5.29304303002559,5.32939273070908
"FBgn0032987",12.5502658068687,11.8146064972726,11.2456240073788,10.7395106064897,11.0703155274294,11.0780907497993
"FBgn0032988",5.84531189847056,6.13853599271224,3.93350654469679,4.45840825382698,6.30012189373658,5.96318971855576
"FBgn0039972",1.32327782587003,2.58987611824764,1.84810510462564,5.17134295451979,7.07999670306251,6.73637486996173
"FBgn0064225",12.427069231268,12.2722331934343,11.8801038736182,11.4522618355021,11.6136835831593,11.5868163369416
"FBgn0040009",3.39012148193696,4.36453041143999,2.78217788303444,2.93302680351638,4.51458309132407,4.1628223104337
"FBgn0040010",6.38364900250285,6.27582466587883,4.2341180633698,3.53794209074945,5.37388829255816,5.13427023373765
"FBgn0040011",4.96565039634978,5.84616733135366,4.46145652769352,3.98822113232582,5.69093105487807,5.47852534152798
"FBgn0058006",3.42132295453046,3.87628118479343,2.85034538471358,3.13665897211434,3.91627599077698,3.67556755853473
"FBgn0058439",6.6304287706327,6.70570149684579,4.14516386216334,3.43503512700157,5.37736325272712,4.82544475303784
"FBgn0262947",4.44024130297722,3.84696460961853,3.78563424445542,3.35126789298117,2.8772122194039,2.95707696109246
"FBgn0041004",5.78346189289481,5.79792345658999,4.48764712576773,3.87848994035249,5.10539732169862,4.96840875519898
"FBgn0002566",4.41891178963924,5.41778839368138,3.62759516579246,3.0887132007259,4.25382290815493,3.98210829811394
"FBgn0058005",2.15538657075133,2.44500358576563,1.36971772941357,0.931052141843595,2.59952727875842,2.38073498879645
"FBgn0000384",4.38382177662779,4.69100366480626,3.82848941723321,3.46336088581666,4.61265917156098,4.48592910674802
"FBgn0250907",4.91493758604161,6.16921951139959,5.16674757590129,0.573270780532068,0.792448092648388,0.906091698478748
"FBgn0086683",6.48124242368906,6.14487437600441,5.19106908751783,4.18048207438388,5.40381306161659,5.34952805287904
"FBgn0262887",2.1137871649328,1.98222514923327,2.12319272411336,1.88034464461632,1.10498069615186,1.10322233480232
"FBgn0039958",5.3211849155562,5.65112059437127,4.07578076022084,3.45249528067565,5.58178808741859,5.31263613351087
"FBgn0262293",0,0,0,0,0,0
"FBgn0063368",3.36833254188597,3.46398857664599,3.16160556358544,2.24037539449809,1.93863959933499,1.67573465028879
"FBgn0058042",6.98518161776791,7.63549322010572,6.36258736156554,6.6762533017451,7.67922672593311,7.5575096526656
"FBgn0262115",5.59045231723877,5.90200843943533,4.83684819415822,4.59891302048984,5.60916691575262,5.46890909211059
"FBgn0262116",7.57886325635858,7.84211144602501,5.58086002050021,5.68301704883101,7.04877020836693,6.55410992021998
"FBgn0262117",3.85170907009064,5.02783524197465,2.89252897399532,2.68703156531997,4.75433703571889,4.20490757084645
"FBgn0260798",3.9486475661359,4.93401161151882,2.860972726902,2.07869863421502,3.95377740262739,3.5183588827484
"FBgn0040007",11.684047261613,11.7190079881828,9.30440608484841,8.76678065430965,10.7817449272451,10.0642173179395
"FBgn0046692",3.90976350534031,4.3611507313006,1.99548451887751,2.19129417327273,4.65916534585293,4.00531913706264
"FBgn0260799",6.48182364452619,6.84442331685515,4.83583314523089,3.71887668455256,5.50510332840603,5.13713050607449
"FBgn0032997",4.44697078255818,5.37040494218244,3.55999342655702,3.08378182278348,4.76569385836515,4.33149742364403
"FBgn0040005",4.71397069243605,5.35670373210172,3.67825223072263,3.00355906311527,4.719435369782,4.32578215161598
"FBgn0026401",3.74122966377296,5.16661503118243,2.91626261287395,2.73867705762701,4.81659458695507,4.15573304435731
"FBgn0084049",1.49116043645838,1.65118260443084,1.22941565036109,0.092288232170504,0,0.147929235533306
"FBgn0039994",5.2083338679386,6.02523038551815,4.15304326217752,3.47638168756724,5.58030832124549,5.2277372257725
"FBgn0262970",3.31503867204621,3.36788262841453,2.8277946408331,2.35287714426685,2.00895652384704,2.38918681531893
"FBgn0250830",4.86086350366069,5.455152935505,3.84918864135639,3.38033880422085,5.03656047774904,4.70091129136304
"FBgn0261387",6.02702352700369,6.1374830307771,4.76269961261122,3.86084364400111,5.29394426958339,5.19388999224236
"FBgn0033000",6.03279733093705,6.15117488406423,2.63130920270053,2.49615296659753,5.86636896807691,5.28978652206104
"FBgn0013348",0.661322746986671,1.33894919503204,1.29963151316804,7.20954109441674,4.41136522819851,3.39621019080049
"FBgn0033005",5.05992196408122,5.67640282384794,3.60918760487043,3.34899719619385,5.28927379989239,4.61022168265805
"FBgn0026238",6.51832898000084,7.06132258442731,4.99491456438017,4.69247183524077,7.00828294453698,6.71142607413781
"FBgn0262901",1.43455083706404,1.395188961248,0.940289303865856,0.750017301924409,2.01515855046746,1.6773052697166
"FBgn0033010",3.06367722866722,4.2582701627414,1.88166070426743,1.71677145641822,3.83981853498984,3.00778214987167
"FBgn0053554",2.67074518011835,4.11194940246339,2.03210084316702,1.89693055175287,3.52372503410522,3.00588320066599
"FBgn0084008",0.036163587849115,0.111724841531632,0.0198348283856637,0.0163465513917215,0,0
"FBgn0033015",6.07555830166924,6.47821305849052,5.73108003303956,5.10369904903507,6.25511923716533,6.192206003542
"FBgn0261403",6.01636259876089,6.44366632053287,4.4694041294227,4.00346731499976,5.38738322152264,5.0504015672794
"FBgn0033017",5.5414652784912,6.39543988059159,4.49249415167943,4.23373470433667,5.93501414082039,5.60675608084249
"FBgn0033019",3.24468464150589,3.81420175566521,1.67644344604414,1.70698135883225,3.96994248140135,3.44598354799457
"FBgn0033020",1.49758681966327,1.61444130118936,0.920570758863069,0.786552871297828,0.546829776324116,0.66861749018926
"FBgn0033021",6.37685122204158,6.85277292902581,4.96196590453279,4.16380462848674,5.93424756344904,5.65759427722351
"FBgn0261429",1.83100568744096,2.30542776717878,1.46666366002304,0.0845163291362259,0.0601614108867348,0.11110344533748
"FBgn0259247",2.12660619073502,3.97565769736559,5.62588122569176,3.27847250398618,2.23659976416677,2.14423893370471
"FBgn0050440",3.39429736471909,5.28250652625574,2.9623121016548,1.10025107288682,3.27473129947294,3.08045812789265
"FBgn0050438",2.05019519014341,3.53498291930587,3.90607283669843,1.6347465902061,1.93109300082415,1.7394420176073
"FBgn0033027",0.0381383404478093,0.115736834775812,0.0421355226074742,7.25687856633005,5.43543857780229,2.48617889352701
"FBgn0039969",6.26942968343355,6.73144123060603,4.63582983192608,4.83173033007358,6.26797767746975,5.98179101784957
"FBgn0039970",5.45504440791745,5.84276769023502,4.7321443559286,5.51037966169224,6.53076057814796,6.38581927010017
"FBgn0033028",5.82641882957566,5.81637698801635,4.78132298991077,4.68126371582945,5.80958422360482,5.70453725136035
"FBgn0027507",4.90256565222004,5.53809423692319,4.26948204809477,4.10201137688145,5.42632514532355,5.21030313563726
"FBgn0033029",5.94219308869134,6.37919812724313,5.31691685656885,5.1346070308437,5.98897773993592,5.86553038242822
"FBgn0033031",1.50367947389435,2.50813704146349,2.32794599149835,1.9566440220449,1.58803697187061,1.24278540337356
"FBgn0033032",7.37584746188241,7.52493343239934,5.76007187802319,3.96833041310312,5.16421909485329,5.13367448537012
"FBgn0033033",3.88170376926515,4.48211255330629,4.73704854674619,3.44635549448194,2.03094340106605,2.18857499972449
"FBgn0259979",6.08220227635105,6.92234058820562,6.47384534542363,5.90872645870897,6.95302073317848,6.84903597402257
"FBgn0259978",5.66008719483885,5.83678004159811,4.87885773773701,4.70423013219495,6.05834896885322,5.88131466950137
"FBgn0000099",3.20282359388109,3.64593217628179,3.03183803003589,2.32858661284139,1.89451124897927,2.47729653014906
"FBgn0022288",6.19348002146471,5.63567604489041,5.22787197199143,5.93736793463179,6.26177525537265,6.3249005890772
"FBgn0085229",7.31670692262137,7.77684094326752,6.82826344846779,7.1139504824225,8.03035263306913,8.11810012049195
"FBgn0033038",4.33080217481875,4.2669064480269,4.1709585625731,4.05252023187095,3.9810945827133,3.96637509156184
"FBgn0033039",4.65681667964932,5.21437741033193,4.18842466335658,4.33953649434518,5.42125360055305,5.21838208576773
"FBgn0025693",4.14985277780756,4.55842683609935,3.53985361944539,3.36220755671187,3.53977919169849,3.59473962233269
"FBgn0033042",0,0.044240783329901,0.0310526920051512,0,0,0
"FBgn0085414",0.875818586835886,1.74392421574467,2.12595521246619,2.08877594462414,1.17321060197264,1.10945417273117
"FBgn0263109",3.34121012575616,5.56121614280423,5.09892901297676,0.187174840962915,0.473846124525096,0.278800754667936
"FBgn0033047",0.0425303179745321,0.0671039395718807,0.17655128764999,5.20546680424081,4.16559041117842,4.66778996382111
"FBgn0033048",0.402491894735895,0.440310148881997,1.25104643545147,2.0807804406774,1.63424010179845,1.98845929066509
"FBgn0025458",3.57914393544775,3.74759148950357,3.22949563652416,2.79406229775694,4.27944157968362,4.19179950106508
"FBgn0002774",4.70753031253265,4.82618745058522,4.21525923785958,3.70967662633419,3.93751388944325,3.84900844212823
"FBgn0004603",6.40096992200919,6.60433824501465,5.66835743568126,4.49685856972347,5.32811838395943,5.25753116213979
"FBgn0033049",2.99040489823102,4.01775269310004,3.92349150650953,1.73367972385188,1.79290531496196,1.7497745180647
"FBgn0033050",4.81939228766914,4.79662370903649,4.11267511469936,4.50989848898796,5.0490992423018,5.08880731555
"FBgn0000043",9.68021357623119,9.46024290644449,8.87000708418073,7.72696060702773,7.88503740229685,7.93144077550842
"FBgn0033051",2.1823522390069,2.23147849039004,2.12986986835307,2.17713007293113,1.97142399498551,2.47186896954847
"FBgn0033052",3.06242742307609,3.05968926023976,2.57541641399112,3.93904787561946,4.17864294278774,4.19044103105803
"FBgn0033054",1.72016462137581,2.13352735927719,2.98642367824345,4.19496167303513,2.53880879875941,2.25770463505512
"FBgn0033055",4.70664658232579,4.6681701946422,3.94498022661252,3.94835788616143,4.59502618406585,4.61656354632869
"FBgn0085240",0.109081288135263,0.0844941510773892,0,0.861178044212377,0.707691755740303,0.300055762511522
"FBgn0085241",0.294690731687417,0.400422072148229,0.694599424823735,11.5687826795967,10.7930017222749,11.0014152319124
"FBgn0033058",0.662306689880186,0.734957119406113,1.49530629879216,0.491262047385838,0.175123432984374,0.16099890195279
"FBgn0033056",0.0415721427310336,0.025034040645769,0.045046734400847,0.0280860513629134,0,0
"FBgn0033059",5.4945852163041,5.44885471017841,4.23855759957537,4.47429974983363,5.15537685533881,5.12559324724024
"FBgn0033060",4.85036438918632,4.34561636819167,4.38447122224032,4.22606147170117,3.78218836937526,3.93627044660746
"FBgn0033061",0.891182736585242,0.875011731505419,1.5846017818692,2.29605794947821,0.856759460649292,0.877756812136842
"FBgn0033062",5.76661901211142,6.25083654464836,5.38633157761786,4.82724488031829,5.91349502126158,5.82766407897749
"FBgn0000546",4.97678520038566,5.11644793551166,5.38359371041263,4.04684025420297,4.38787257792872,4.4922634045669
"FBgn0033063",1.29848823173342,0.83667391912836,0.501582834250866,0.517200091488599,0.280901692244073,0.373045675095795
"FBgn0033065",0,0.0799778335312512,0.0474225218093821,3.95714384137643,4.69219841101152,5.76001064902153
"FBgn0040502",0.0915995104586258,0.0361389654725486,0.0516960365317473,6.94339392934751,6.51563046111671,7.45717564469693
"FBgn0033067",0.102722757279665,0.392411950556944,0.455456900840517,2.34114891218194,2.77922819719388,3.06681423165637
"FBgn0262867",3.15862301698898,4.15686578835141,5.5285181857093,2.34053093671096,2.56764765925862,2.54677348445073
"FBgn0050432",0.174478008177774,0.0938899166591992,0.0985927085109596,0.0275505611723408,0.121683860604388,0.0876620212531453
"FBgn0033069",0.85228734727057,0.452999143065394,0.212458525655648,0.0613235868536233,0.0929299580362195,0.129617089946241
"FBgn0050431",4.28062231798725,2.99366168264241,2.04197185679926,1.73308096196939,1.71225680083033,2.91896243405217
"FBgn0021847",4.13990328613207,3.71715545099401,3.68077442549246,4.41627903517486,4.80758676513086,4.8690620068492
"FBgn0263144",4.57767655753676,4.5202273615239,4.56901708294358,5.32106943586163,6.11920675324466,6.15671211095993
"FBgn0033074",0.367212248615954,0.245894767436768,0.311678646248986,0.319525450784578,0.404774537854035,0.288456608965
"FBgn0033075",2.57738048561188,3.75236325047303,3.83967746869807,4.27993181478557,5.1297322434532,4.98962497201473
"FBgn0086655",5.90133998264089,6.01784843554563,5.3341713655277,3.84941886317627,4.23233074092661,4.4527074408394
"FBgn0033076",0.129136860412176,0.220218497738512,0.0367646655723605,0.116769426465559,0.132182112056264,0.0955844776249951
"FBgn0262736",8.11387757511335,8.45781587941528,8.46443139205459,9.20100891734914,8.95208307673612,8.98166431450807
"FBgn0026761",6.18595770173346,6.14861080377258,5.97029919591993,5.31404752942051,5.46427617703204,5.4943035955645
"FBgn0042085",4.33848146536253,4.35991468126395,4.12444394302931,5.09061211444457,5.69888798676701,5.82364237683653
"FBgn0033079",4.77867117410358,5.58245664872417,6.17082640418384,5.31987801202574,4.35874789008506,4.37722094378886
"FBgn0029131",3.73006384966445,3.84314973327307,3.90079919893024,5.15407277722346,5.47797839722319,5.73463917705808
"FBgn0050443",4.09839429084149,3.83095499951198,3.3812653733171,4.12599817947646,4.13260974297995,4.17886599273791
"FBgn0033081",7.48267890485757,7.08334103472762,6.8257601918555,6.23292356426213,7.24689257811348,7.37350031533353
"FBgn0013732",3.3168350583529,3.94279597935065,3.83720657315899,3.8450182752626,5.14065188279165,5.1294231576565
"FBgn0033083",5.38443323081443,4.53050153817427,4.03687253202591,4.91323410513206,5.36553157562869,5.54851677219424
"FBgn0000054",6.16220197834363,6.10775899811688,5.73651558347314,4.85124932023306,5.31959987149894,5.25435216273399
"FBgn0033085",4.7320303588828,4.51446947539702,4.50619569226481,4.39761131981224,4.61511609694279,4.7488476174301
"FBgn0033086",4.35188270039453,4.44019478361407,4.53430443896901,4.62480276525295,4.08792103631855,4.16974064529742
"FBgn0033087",3.19771287520713,3.21309838564848,2.84946290142534,3.74117572136702,4.12854086864087,4.13587137180177
"FBgn0033088",4.52793359174489,3.96667040430712,3.92526839444469,3.99043757510868,4.35162832910278,4.45850668583959
"FBgn0033092",4.59865700233577,4.43715448351983,3.94783444581846,4.44242602276438,5.08765801620022,5.20770157257357
"FBgn0033089",4.69138899480192,3.99147196027664,3.64987983313298,4.14731484037719,4.92662097231119,4.96848248505029
"FBgn0259977",1.14099455317115,1.29078414804254,2.51912418213438,2.76309707941915,2.10851776600304,2.23896107283363
"FBgn0033090",0.471523573078141,0.698915427210578,0.454395966373015,0.17666489337373,0.262555832610785,0.410354131147068
"FBgn0050446",1.27956043985472,1.71381456838895,2.91070196593719,1.15278698519648,0.627526530539504,0.826495201922649
"FBgn0033093",2.67933145907162,2.1496951002668,1.15318273558061,5.64791886410777,3.97110205620767,4.27860928418007
"FBgn0259483",7.15261948845703,6.74522388412672,6.41147370201965,5.79058960462833,6.2400547735455,6.31525826987484
"FBgn0014009",6.66335885267236,6.61321779724947,6.60940777781546,5.78445163455456,5.6497131681677,5.66474734813197
"FBgn0033095",5.38836865722557,5.6979266864315,5.25275246454227,4.36288363110605,4.51976833004896,4.49128873189744
"FBgn0010482",1.54025050259389,3.43262674756971,4.84010062619985,5.92696247564136,3.84360202185825,3.59627922283018
"FBgn0028579",4.31682637154428,5.14266257943347,5.23557389936858,4.03163339068948,4.47159068217798,4.51335177527464
"FBgn0042083",4.62746676385012,4.73669145606449,4.62239743899767,4.71787927708559,5.17053401078887,5.23741840138431
"FBgn0027066",6.75786332904762,7.2296455986283,5.98093926608551,5.44383536946104,6.44185857933274,6.28350882692809
"FBgn0033100",6.17508741502423,5.88906218925359,5.32892260984868,5.35598530230698,6.0174876983205,6.13990328613207
"FBgn0033101",4.51822038059959,4.66623962821562,5.61883476022259,6.25388340422022,6.21683508430583,6.52325142957732
"FBgn0085421",3.9124390972385,4.14759162733755,4.61783328123107,3.23218950176992,2.61144625359651,2.79997213637645
"FBgn0000473",0.794930673647794,0.438987945993611,0.357155596090873,3.46737078738327,1.86520619658717,2.00262691865884
"FBgn0014028",7.5310616926668,7.06224046334702,7.88052635969657,9.05429770420626,7.7465882174785,7.54481764510365
"FBgn0033104",5.69775436260893,5.53450365894606,4.93765041444881,4.47570749464264,5.07805898481369,5.2026802196043
"FBgn0022224",7.33792512596013,6.963208218174,5.84812964842919,5.62583740155268,6.32482680125292,6.30083940205329
"FBgn0028954",6.41301856842904,6.54872020354126,5.96759517263371,4.95674901705175,5.84305674527024,5.82691959986521
"FBgn0033107",4.26910049060628,4.16129920070636,3.37512981422909,2.71261338760172,3.77701986130154,3.70078370440796
"FBgn0033108",0.698347403607451,1.27501897055011,1.98127911367642,1.73744881606975,0.881547163111136,0.857236571452411
"FBgn0040674",0.0388385910881853,0,0,0,0.0590741877653207,0
"FBgn0085244",5.12184429787638,5.26823974537409,5.21650142797723,3.9940275206977,3.14743044609494,4.86271421660062
"FBgn0033109",6.17141501660924,6.03233892111409,6.49038240101761,6.23656915189719,6.2868608227917,6.25754813323677
"FBgn0028985",5.86104222829589,5.95254091558128,5.67067041047265,4.92235486140983,5.08796769617019,5.37028984814487
"FBgn0033112",0.329557631473194,0.322687329743799,0.114401942414037,0.0575337294614221,0.196172659518722,0.0621680045404339
"FBgn0033113",2.56146544970587,2.95276780068334,3.90732333921249,2.29886942622132,1.80453685521172,1.70760430037651
"FBgn0028988",2.82887525959433,2.96098795810336,2.23991734275037,3.56542657682729,3.08301759103701,3.56845779513566
"FBgn0033115",4.61841486979768,5.36710542873569,5.00243699685956,0.748657014046172,0.580685790742157,0.41065262363242
"FBgn0050158",0.374969345952971,0.799693276538481,1.52162367968523,1.26862003354695,0.581798569959386,0.619033563601568
"FBgn0033117",4.211954467236,3.99419954117991,3.72905238989386,4.54225185792942,4.86119611232535,5.0135828515655
"FBgn0053558",4.21001473770927,5.14129381202497,5.28275855646504,4.78299558881353,5.35188270039453,5.42973311565489
"FBgn0066293",0.0525351167706037,0.22814142667968,0.114934395633857,2.32792013085237,1.80619617882415,1.59353544110422
