"","Embryo0.2h","Embryo2.4h","Embryo4.6h","Embryo6.8h","Embryo8.10h","Female.1d","Female.5d","Female.30d"
"FBgn0023175",8.55924706046191,8.60484229507773,7.4654847790185,7.19527869066348,7.20310325023664,7.27996337724685,7.8867147456343,7.91687070432726
"FBgn0033454",4.77641460794344,4.38677646482112,5.6964362385352,5.60384291842219,5.39450042284317,4.7086452493407,4.8769981739188,4.86994541394296
"FBgn0027580",6.27618397338808,2.25771066852029,1.44418467448777,2.18244123402384,2.95106365966489,6.82103411217672,6.41350776994662,6.56452297958628
"FBgn0050010",3.46991201746617,1.47870782591632,1.20130137574196,0.70893234402744,0.979904613476481,2.96709481050246,3.4017437699405,3.38395859905322
"FBgn0011241",4.85041439976047,4.96498076834361,5.29440019266409,5.09445988982847,5.21964869339102,3.97000692668076,4.66484688150739,4.53361941040402
"FBgn0033457",5.3638509043784,2.29440019266409,2.93583875906575,3.43968961966772,3.61857931696997,4.51409069100603,5.01382400484758,5.11148625731427
"FBgn0033458",1.8492947481506,4.77160039098782,6.70064778415221,6.87186828448478,6.96534563869209,2.26276688132578,2.27702659867674,2.35804454810502
"FBgn0033459",3.93425228209405,4.37862953101091,5.40443313454471,5.65064969028919,5.55901450688968,5.22339938012831,5.41598170464242,5.39956419175252
"FBgn0033460",5.83479968787191,4.74540407695366,4.72947663678072,5.01235860038112,4.97304179908748,4.9833311144399,5.42677464050948,5.46252681149628
"FBgn0033463",5.2003709504048,5.46358322421981,4.78907190867553,4.98248711695648,5.10284706333686,4.65067840835356,4.77843463699059,4.78032059896907
"FBgn0033461",0,0,0.111371107201891,0.210214284042119,0.103166864578185,0.156721493838311,0.028006674377051,0.114272530330042
"FBgn0050008",0.108213169060535,0.259772635062451,0.474887666550399,0.59628447137012,0.607236084190118,7.55804564034193,7.24769970150413,7.34741762748437
"FBgn0050007",3.61633416948846,3.55919810493023,4.02626005401436,3.29161092471438,3.24293322852998,1.68155721039884,3.24828434650511,3.02701246506258
"FBgn0033464",0.615135641295977,0.469088888461869,0.330854365949094,0.288451883972215,1.22185852539448,3.05464013053835,2.17838957994316,1.71899063008324
"FBgn0000715",0.0218776573649503,0.139468185283285,0.137308746771673,0.0540527093438958,0.0440100490508534,1.94379383129984,1.45507071838533,1.90747524951657
"FBgn0033465",5.85703547136089,4.47032861261884,2.63273585212577,2.87082039127863,3.33083515295037,5.65621318096707,5.77473435744986,5.82157246883345
"FBgn0011656",5.25956250362476,4.87089237818635,6.02831497856761,6.28465663379839,6.92537047525544,5.15937892045925,4.5138444278105,4.67929429657017
"FBgn0033467",4.18451040893871,4.88571101372218,4.69180771505557,3.38082778553982,3.51868619861699,1.7866883569023,3.84271741388172,3.44667971122845
"FBgn0033468",5.36069084775529,4.3571930455892,4.99847083481829,5.40609783588198,5.59350914816006,4.128780047008,4.84651337415034,4.99504576433318
"FBgn0033466",6.07146021728359,6.6392191372521,6.85425752344058,6.6110380803719,6.46928364255986,4.69819069107236,5.17830830318985,5.2988379081892
"FBgn0027619",6.0628060178735,4.8319329621853,6.20327947639702,6.34653500777435,6.37730945465685,5.86983193381719,6.57681082943736,6.48394472748251
"FBgn0033471",5.00780995144699,5.00863030514344,5.35136684519746,5.68590371629302,5.5545520164404,4.63715230392291,4.91677757261211,4.91053600456168
"FBgn0000606",2.71004046577509,6.60641409648852,3.59569460683892,3.01391063155582,2.7399085736792,0.114703903221359,0.0892078199281809,0.0476391714858939
"FBgn0261014",8.90982709620919,7.42686016291352,7.96955344697145,7.97431133159451,7.46367966919465,8.00500130506128,8.28521724610209,8.22885235298744
"FBgn0022382",5.16398572067241,2.76804031280002,1.18217741138209,1.24804899843721,1.75288985729883,5.36094362632095,5.17861107569386,5.1542591462828
"FBgn0033473",5.71718013286357,5.38250471562468,5.21960223202712,5.34075808058257,5.50347595134332,5.1049446444227,5.54752386222768,5.60814095455743
"FBgn0033474",5.75011337471286,3.93962152491338,4.53660624177691,5.69256110539988,5.73454976346852,4.60782740300863,5.24968804538736,5.29544018745307
"FBgn0033475",5.9602174511322,5.90501387192049,4.44626946556317,4.23383438748539,4.66835743568126,3.66983181874211,5.45175511138571,5.48655671040847
"FBgn0033476",5.94282646907192,4.64284017478669,5.80215701983797,5.17195536757743,5.19346030839571,5.58690282241489,6.19713214427928,6.14482952083881
"FBgn0085249",0.090196143313615,1.13561366752044,1.24011279595074,1.16715878867799,1.13111531219634,11.1630143478312,10.3187235589172,10.433262024235
"FBgn0040773",7.96127603960943,8.13924436334755,8.41509526227937,8.41248516669478,8.55377134870956,9.8248585278005,9.0594391050047,8.68547416789573
"FBgn0263260",5.48983832906334,3.98478983732136,4.30267730376269,5.40077699276053,5.91546592623547,4.55812066272863,5.49978530856105,5.59117972425455
"FBgn0262169",5.57662492476886,4.70528679027247,5.24885737236342,4.49809765283937,4.50622743466012,4.79422349418622,4.74590957250391,4.76564082298086
"FBgn0033479",3.36042468023197,3.3984625634354,2.64474230941976,2.63615128093099,2.88023883769244,2.02223996238767,2.61081579432468,2.57456416228199
"FBgn0010385",0,0.241818222711914,0.759016885134888,0.362282473507553,0.451843582585431,7.16226039761138,6.0545728455676,7.89153462699563
"FBgn0033480",6.16480035432535,6.0892184659748,5.75001151161891,6.19915798635245,6.27112309077436,6.19587709307292,6.00575028834041,6.26600315073333
"FBgn0013435",3.72408268549745,3.70539186054606,3.59201444323765,4.14978775822923,4.37615838959795,3.13357010136441,3.86658162912801,3.8770963638637
"FBgn0033481",0.288483777373211,1.41793080638713,0.728192200049564,0.966007342695471,1.22958177050988,0.236580784636148,0.0771642297353717,0.0545902618236176
"FBgn0033482",5.92105780221958,5.45557710139379,5.92280201695892,6.00905150773503,5.96085223418036,5.33621196554996,5.76211490360285,5.68330344882528
"FBgn0033483",1.92720242823366,5.70326407911086,4.87806808391695,4.00219843405712,4.72664051588531,3.62983452472746,2.85315333036672,3.11977448135096
"FBgn0033484",0.124953917139217,0.880186323226603,0.40428079846346,0.15008779914271,0.324269131226357,3.62284837728222,2.50796204652555,2.47660721256
"FBgn0028560",0.0189421915392958,0.304525059831315,0.0908136033903976,0,0,0.0132469489750603,0,0.021432679149854
"FBgn0001291",5.64364842672954,3.94396819697603,4.40674073372057,4.61471573265438,4.78707195468225,4.95352134354868,5.21948219991117,5.35108057198777
"FBgn0033485",5.95659802625006,6.52056053946206,6.81876110530459,7.1605572105191,7.17575412064256,5.87892147974985,6.28679430261936,6.26544814830639
"FBgn0004907",7.93243918655347,8.18616377328496,8.00116608281309,8.5910659975526,8.9105168170443,8.0630067148408,8.3945227163352,8.34600836898099
"FBgn0003071",6.25861125725425,4.5092587873374,2.51594452383954,1.83258625691741,2.54277311758604,7.70808374901911,6.22504351240496,5.9145286470107
"FBgn0033486",5.9445984562306,5.20246473965879,6.33099931547591,6.15090487479649,5.80322186917983,4.16899496492755,5.03578664359046,5.0627650118324
"FBgn0010531",3.93933943081413,1.64482074170785,1.91989302545621,2.62601385864121,2.77695040164097,3.91047364419714,4.4519891329327,4.5694242539657
"FBgn0050011",3.99582819211902,4.26797767746975,4.19198106001477,5.27126131663308,5.31405115590888,5.33999604610152,4.84851778572219,4.70744748581804
"FBgn0033491",3.3494204817054,3.0615515688962,3.39777284836899,3.30906119812181,3.31372618636258,1.79842384547786,2.89902671191267,2.81787493979798
"FBgn0033494",0.269204344090472,0.468577061405012,0.822210480232775,1.00991324553197,0.916251910462207,3.58683678625251,2.66594300059163,2.52238222746011
"FBgn0033495",5.57328362797753,3.07122893814164,1.31133453931763,2.1492756266235,3.08050758797049,5.68980792836979,5.29218541018852,5.23706652081182
"FBgn0085250",0.0983505611725871,0.10474149704915,0.0528715858165484,0.156416033627711,0.359509925683533,0.577072506341898,0.199763418220061,0.056554674177007
"FBgn0000448",0.677359398521655,1.07060228144173,0.942356105149241,3.74100309211315,4.69623869426178,2.05992282908124,2.3429301614257,2.15734450981397
"FBgn0033497",0.029463487303738,0,0.0474624480997626,0.140626854032774,0.273254480114386,1.26080853476227,0.363749721520272,0.553295617465516
"FBgn0005619",0.00878656952186436,0.203359045244586,0.152214577036676,0.058242782902276,0.0786162557679597,2.57132974486244,1.11179920951622,1.15327354822288
"FBgn0033498",0,0.0300964686785238,0.0730333558579694,0.152176927724172,0.107818810541352,0.0567859076387164,0,0
"FBgn0033499",0,0.0556773978430154,0.0413237372451298,0.0830774506112449,0.100687599874917,0.017936726714663,0.0273596102836327,0
"FBgn0033500",0.0304062866440267,0.0994518216783789,0.518123169332249,0.610218138514451,0.916381862948134,1.13565963089257,0.523445532142285,0.445590053956225
"FBgn0003660",6.95354462352481,7.47298320664059,7.61956707375001,7.69504729065559,7.80547303917111,6.80088696089331,6.91761076832065,7.01499124203426
"FBgn0033501",0.321272385272273,0.769096349135482,1.8614353445749,3.84302909903249,3.6766510527412,0.61349676379246,0.21586245474428,0.290958680110126
"FBgn0050009",0.12121278793776,0.447490331202729,1.91163789919765,3.88851921809751,5.27172072904974,0.0194739114742927,0.0130021248341089,0
"FBgn0033502",0.352442159414752,1.11006919495336,1.71749986202884,3.42374891788578,3.94920807187321,2.90203304817838,1.3885312238826,1.79170573475907
"FBgn0033504",2.27566862780829,1.50383718412588,1.39810953620219,3.13809851274626,3.70576783883637,5.96447025686061,4.44976604451694,4.48643764762238
"FBgn0028426",3.75866561779224,3.23846588536876,3.75623338955184,3.57554227214206,3.4125105712498,3.26836102926085,3.78805922364955,3.78802789215889
"FBgn0033507",5.48857606256119,5.94846068248773,6.16144231251665,6.23611371767718,6.1827081861406,4.78623041456631,5.45633305690261,5.51796537596004
"FBgn0026403",1.21669697546461,2.03577520883776,3.43267885596367,5.42031733229094,5.59533656172473,3.35659458199613,2.64254678279678,2.65605468495837
"FBgn0250822",0,0.195961085755678,0.628160465326596,0.579152143734747,0.612385528187441,0.4590097653987,0.104206610093372,0.11982387309176
"FBgn0261698",3.86531509155955,2.47146062294553,0.757044587992225,0.545841880707615,0.754569432997098,3.36757515341783,3.57844364492473,3.65780004173982
"FBgn0262791",0,0,0,0,0,0,0.093347880204455,0
"FBgn0262790",0,0,0,0,0.0696151486689101,0,0,0
"FBgn0250840",0,0,0,0,0.0360995687959465,0.0250694871340155,0.146595271486443,0
"FBgn0263271",3.39663752206755e-07,0.00258728737400323,2.81371424824475e-06,0,4.90124255083674e-14,0.000715865095314816,0,0.0024318767258143
"FBgn0033512",0.148806582215004,0.147115195171411,0.198142080520399,0,0.149818642894313,0.294667208437344,0,0.152422279719116
"FBgn0261686",0,0,0.0428995177873314,0,0,0.0580444881623527,0.0847986273947297,0.0934065689630045
"FBgn0033518",1.28524240379087,2.22135433801944,2.06271234973324,4.66917420322349,6.28810012386594,3.44925497571803,2.53942684825359,3.21302682007609
"FBgn0033519",6.23776828445602,7.05948507279495,6.23265308286007,5.28668158088079,5.76219996691508,3.59176318080531,5.42532501937959,5.19647721458302
"FBgn0033520",2.83800780861585,4.15268640837323,3.85076942499601,3.04249550803491,3.76968712122304,3.05019519014341,2.79340900784504,3.43681879305461
"FBgn0033521",2.23137096356877,3.79797791146486,4.0621562587892,3.73416766115076,4.3513385738282,2.99290979345754,2.49177871546795,3.35514174728711
"FBgn0262114",6.54085182055135,5.46211450258735,6.34628855765816,6.53803834835649,6.23169351999304,5.65501687838412,5.86507254152269,5.91676563221383
"FBgn0033523",5.28801519830969,5.89048074104847,5.64822094647653,5.24530550174291,5.49611716593643,4.75799396459918,5.29700794927485,5.27416473275279
"FBgn0001122",4.74235659872366,5.05906968711289,3.78457726746362,4.21515049531988,4.83670683711398,4.01639825894222,4.50625282807353,4.43264545336358
"FBgn0033524",0.160511065482557,0.553034078161769,0.414394274595014,0.617376540499927,0.875125788151345,2.01424101557665,1.75383127657865,1.52923625552777
"FBgn0033526",6.53116465005211,6.24332824360614,5.6441879714807,4.93293990419113,4.22394763243525,4.38894031483336,5.51786147225727,5.60261424916829
"FBgn0033527",5.24542720771966,5.75364732019604,6.23335507852252,5.48941127343674,5.32900157214771,3.61866153352739,4.54225804976692,4.31408742029116
"FBgn0261862",7.13259740545164,6.98021956643383,5.82252876832807,5.85044940613092,6.19716163862022,6.40700257294938,6.44155817536251,6.52490053223232
"FBgn0033528",5.89008427096271,4.97022786007184,6.33301219207223,6.28063530815964,5.82891840660101,4.4977337027281,5.48301602855332,5.52931185392014
"FBgn0033529",6.50552100120548,6.92814525451336,6.46705771101348,5.81725998004762,6.61911951145322,5.77627773285279,6.23172231616713,6.25335208645946
"FBgn0005630",9.22920576173545,9.86828395096593,9.57297490917549,9.30302952941973,9.21084421334032,7.75180512644842,8.35143398747915,8.40773088212657
"FBgn0263102",7.10920382706698,7.47600897561404,6.89241531350426,6.93448111785326,6.70636477950913,6.04165696158615,6.33924608190856,6.34284093788645
"FBgn0033538",3.92942175685837,0.489397014662153,0.434092813383641,0.383626333002164,0.504627510528926,4.04024368557769,4.02943521641923,3.9122187163038
"FBgn0033539",5.14567745519564,5.25993906154135,5.37073970900262,5.42526458687789,5.35982334009993,3.63486040945955,4.11950558536007,4.31099442057388
"FBgn0033540",1.90502350237492,2.31849038819444,3.72417002099241,3.89495353998123,4.03351110236132,3.23919943582218,3.67094228152084,3.63642741457795
"FBgn0033541",0.567566864010359,0.545649162220347,0.73695462964223,0.981943229780569,1.03980517910904,2.07832290658364,2.53861513842011,3.52830875948761
"FBgn0024836",0.158764859833523,0.728442996613844,1.26502275192898,3.74578590378817,4.65885698006562,0.728725961220202,0.28021399581062,0.286709669744446
"FBgn0005586",0.245142703947731,0.383435010344365,0.424550217208383,0.692643229067925,1.17752239175161,3.07561648644917,1.98645462503969,1.83595640319278
"FBgn0033542",0.0149099811358262,0.0331072039828604,0.0405273457993283,0.143382969076053,0.074214127785437,0.342910824202691,0.224607112354004,0.190498555023191
"FBgn0033543",2.22587335757371,1.89493414409595,2.30553866896276,2.81468781644709,3.06594103744977,5.24261774826833,4.68666859836849,4.88917660105162
"FBgn0033544",5.15215501926684,4.97821393787818,4.20837679152898,4.33079500555995,4.67574255279788,5.08769619951525,5.67181418875965,5.56908393980247
"FBgn0024956",5.8035861153313,3.85318727206878,4.40434456901301,3.96992406793561,3.7366373437045,4.24084856190448,5.01616199381556,5.14828336250318
"FBgn0053144",4.12311986842111,2.72045359208968,1.69257003211199,2.74403189321432,3.40370537344391,4.76985635231307,4.09602565820361,4.17866684264622
"FBgn0027499",5.34317327645318,4.98000701501461,5.24477672221401,4.91427270221296,4.82394802285334,3.61980033806524,4.71543216143326,4.67736729213605
"FBgn0033547",4.41209049181879,3.33342945869415,3.97990644213912,3.27714119342449,3.49398030399136,3.50539555325999,4.13177055061757,4.0992867871893
"FBgn0033548",7.07370243123281,7.24552418481974,8.46508474587225,8.82212146224138,8.82946588079766,7.23310193913871,7.62622008742075,7.99510570516844
"FBgn0033549",4.93327991520063,3.91467932224531,4.91672025779904,4.38294386956899,3.54870787518525,2.65126298387471,3.98478072488217,4.0429594548209
"FBgn0033550",4.81807850432427,4.51022772975393,3.90781362509675,4.31381904227401,4.56556062061811,3.82463548972828,4.22448795898989,4.27370982739565
"FBgn0033551",5.69790445225613,6.24108127280522,6.26901443918871,6.22050408942594,6.29402333108859,4.13335802240887,5.17247551433687,5.02270070424423
"FBgn0086898",4.16547785953213,4.08904045646287,4.24926328606119,3.79810237203252,3.95302306200095,2.43555125712495,3.39340384387564,3.4762131688707
"FBgn0029134",8.84785288032982,9.01927102062459,7.75586232772698,7.05133947103595,7.22712493444993,7.85216118112487,8.02022437429039,8.09851114665589
"FBgn0033554",6.01939502003424,5.59102708899111,5.71497904463444,5.12035194036522,5.11520807420298,4.56383537898649,5.2087162331217,5.28058891414972
"FBgn0033555",6.82972273508606,7.41770908193329,7.62705959576035,7.63245726597058,8.05047448884977,6.9701404113168,6.98679772591642,7.41820681752722
"FBgn0033556",5.04872444273616,5.67173494623625,5.78333092382368,5.58858272600542,5.59480529775746,3.37764297035831,4.53997765715823,4.55255536793656
"FBgn0033557",4.72539761678548,4.22811063440518,4.8626299193697,5.1957452296532,5.10361093591225,3.98079307045385,4.666125984992,4.57093039534315
"FBgn0033558",0.0307442838876308,0.444996697188821,0.465359131575553,0.188236325169702,0.234633750577769,1.49537282240538,0.76500254833652,0.579297953755626
"FBgn0027525",6.70895970441307,7.35579154675365,7.6499961998402,7.50907822614144,7.64724254570919,6.98092784508526,6.81026314135109,6.76764155758333
"FBgn0050015",1.79636933001527,5.06143492097235,5.26980367503678,5.53824636705333,5.83410693291361,3.79299066373349,3.21046367815159,3.15011445198066
"FBgn0050016",0.29802127786072,1.71390252767655,1.80117107522281,2.30783358874797,2.55547261534317,4.39993668138128,4.06478802506118,4.27840856966567
"FBgn0033562",4.9019577730543,5.22325262937786,6.24558122712778,6.61646209568573,6.4455644969643,5.65115217390132,5.58815993450028,5.64801956525888
"FBgn0010356",5.83360106225674,5.97185390117441,5.92407850166249,5.50875189156875,5.43108468993805,4.1889547270989,4.82035258606067,4.86184125376582
"FBgn0061356",2.53542842639127,2.68408486309441,3.65067266478642,4.36788821826249,4.59329400607046,5.06536119946577,3.89436184813825,3.76666936162338
"FBgn0033566",6.36993927791289,6.54889433031725,6.11797341606414,5.86328185497182,5.53740789958118,4.43871867656479,4.8699108774583,5.15756926002408
"FBgn0050020",5.77980338680996,6.05603721227491,5.6392553202872,5.53020811142463,5.3583188922658,4.00027949508896,4.71288737125661,4.79947073009328
"FBgn0017414",3.52460282994677,3.08500137189045,1.91428896921486,2.70834397019659,3.29414136369168,1.89439483407036,2.48312182721328,2.63685427351495
"FBgn0033569",5.69979591057048,3.57104572038597,4.12517993388916,3.98928435974767,3.75812192265074,3.83526723583332,4.83524196684402,4.88177227911226
"FBgn0033570",6.95069002718786,7.26138977325015,6.9852841009097,6.84664374556075,7.10317238819188,9.19004440490012,7.56536869043088,7.31958180857156
"FBgn0033571",6.58364092794943,7.25632192915572,7.64893274760805,7.28619733159821,7.17998868478701,5.98789155451464,5.97697074143475,6.10674194129585
"FBgn0033572",0,0,0,0.0173107883263085,0.0210276595232097,0.0145051255030198,0,0
"FBgn0033574",0.0241366708723442,0,0.0131635347296533,0.088275274082589,0.125818370536975,2.5653656437141,2.72092414020618,2.59112405914688
"FBgn0040765",0.214000429729606,1.39448670359993,2.60933655776088,4.27567756600547,4.56188819528803,1.77142502548189,1.47498108820498,1.50347086291166
"FBgn0262818",0,0,0,0,3.19779621076984,0,0,0
"FBgn0050489",1.08026197640519,1.88300294465477,1.57282662490691,0.414631323452904,1.05288883139218,1.29275230617147,1.76584022591024,1.91586504142251
"FBgn0053503",1.18287659480223,2.13731333777747,2.16433898621854,0.803122860997516,1.21041380277854,1.45862873220906,2.1402616792294,2.17274031702491
"FBgn0033579",0.0777875648010065,0.262866081593252,0.355736867751579,0.28636783545773,0.493045744083231,0.996821128582283,0.518601607170149,0.493434192827675
"FBgn0033580",0,0.693893252416767,1.42274431315684,1.08742210575645,0.888185639960292,2.22388586794167,0,0
"FBgn0033581",6.66564858567454,6.23147273022778,6.23194882602673,6.33751486655071,6.07521599074876,4.63103441650757,5.66681054994224,5.69562919711123
"FBgn0040764",0,0,0.284774695024264,0,0,0,0,0
"FBgn0003396",3.64271312258796,4.21691266774266,4.04648232926081,4.04155840584737,3.80531309486711,3.72304517212852,3.62424129607252,3.70432974557446
"FBgn0033582",0.0742637338717325,0.263649824437938,0.375340870970971,0.148466901471409,0.340451748371498,2.36294953842297,2.18144608441275,2.5701204324606
"FBgn0037084",6.20215125681999,5.0324623534728,4.6049312268109,4.20999914698959,3.99192540411465,5.07685834293729,5.39694722007283,5.40331544775635
"FBgn0033584",4.52484099668951,4.91099163311367,2.90301898261713,2.3766071190485,2.92434886685623,4.05643613011756,4.26909300807807,4.23285259178037
"FBgn0050021",0.474305201817601,1.60680226472368,2.39762227147235,2.61675760594363,2.55793202758623,4.25054476843899,2.8374811019159,2.98504314009249
"FBgn0033587",0.554293160981278,0.20761677708614,0.208854327878778,0.310739133492368,0.881325536353158,1.27018803737137,0.478234613045993,1.04512140405482
"FBgn0033588",0,0,0.062665660153118,0.0957285376481082,0,0.958587328097223,0.53588971722782,1.09110401768484
"FBgn0033589",0.169377314579198,0.172253234560915,0.212498369582222,0.947477649782294,1.93830461361439,0.230744076274854,0.173082648460547,0.190715987533244
"FBgn0033590",1.1839628348426,2.60194130228507,2.69096680176095,2.52417904663671,2.55721891091237,0.0657002391273485,0,0.105631819737596
"FBgn0085253",3.45484969554069,7.49048188461209,8.04376006859186,7.4523318565454,7.11365883107684,0.786014148341589,0.46025398269255,0
"FBgn0033591",0.149848551624013,1.04725219445347,0.964776400633817,0.642340217528219,0.683685676155444,0,0.0413052312871745,0.04404951016681
"FBgn0033592",0,0.0661031091678605,0,0,0.0629083466029475,1.53530150821884,1.28866567440448,2.83341637527049
"FBgn0033593",0,0,0.0531744660227679,0,0,7.07310256248032,6.01846059167508,7.24246912858991
"FBgn0033594",0,0.20890300898083,0,0.0421377644759389,0,0.236941965122233,0.157487448532838,0.221369806509707
"FBgn0085254",0,0,0,0,0,0.422665744287019,0,0.246859219958219
"FBgn0050029",0,0,0.155536827467567,0.0618136553381225,0.349866849659628,3.0362958379957,0,0.248812904595369
"FBgn0085256",0,0,0,0.779953896297858,0.880453578452625,8.22595932260563,5.363616154887,6.92724462920703
"FBgn0262572",0,0,0,0,0,5.2026958896177,4.49337834054146,4.96116488957396
"FBgn0033597",0,0,0,0.034813943422787,0.0427257143190748,5.85268055923575,1.00893860165745,0.613311931648185
"FBgn0033598",0.08561093001434,0,0,0.169663369019508,0.28109998247973,1.13335308996917,0.690979312960706,1.19008382543069
"FBgn0033600",0,0,0,0,0,1.0938576083953,0,0
"FBgn0033601",0,0,0,0,0,0.582533844589511,0,0
"FBgn0033602",0,0,0,0.0189021800503246,0,3.33807207747211,1.91684348183236,1.50114356940837
"FBgn0033603",0.0558604737573077,0.0158366513703501,0.0480413947201385,0.126953567348968,0.224454001566114,4.79804014309083,3.23862485295486,3.38356329885972
"FBgn0010423",2.06899404819131,1.66969805228536,2.0400437431593,3.52703279091308,4.96132698051393,6.31256716105515,4.26412352994507,4.11979605725218
"FBgn0086519",3.1881730126945,2.60036253599145,1.45737365531826,1.75190498895611,3.8814199080924,1.09783325114018,0.33179462986886,0.667342638696818
"FBgn0033605",4.70643109100652,5.17524513668912,5.1948829000867,4.60529282605961,4.70381500239726,4.56904747280898,4.90271034761101,4.98466681453572
"FBgn0041174",3.33136986699852,2.93879953699053,3.84363216938964,3.83008288827462,3.60398827139935,3.42527935950096,3.20673229577587,3.27963026563894
"FBgn0033607",6.2396348049959,5.95557551891764,5.11596543158681,4.56438426616435,4.81658946735705,4.53503270346132,5.2862897581341,5.29379348912139
"FBgn0033608",6.93935588781829,6.60752413975478,6.18961703302432,6.0271385661635,6.62457323264492,7.07824689523126,6.77591969043919,6.84813465731739
"FBgn0033609",4.87916661509458,3.93425228209405,5.06579200773844,5.19834877671634,4.84315978567115,3.54298850007547,4.16743821797094,4.12519646869685
"FBgn0033610",0.0730546136330035,0.342196302736824,0.337065944776509,0.380771554195983,0.414809896183477,0.0846389145870759,0.0265568872058647,0
"FBgn0015582",5.09388126514482,2.23308122576873,2.54159661133826,3.308069580542,3.46346551992179,4.22067820295667,4.57269567957521,4.80903365421137
"FBgn0050033",0.376711571017571,0.325111205558971,1.02241752966244,1.437014621985,1.15048818991489,2.30834048648698,2.19395147781199,2.7695749946928
"FBgn0040763",1.13696569172341,1.94715368932562,1.9833785461295,2.13479593138644,1.83760018270482,1.3640624965593,1.33009941806848,1.28401656640335
"FBgn0259238",6.02674916582958,6.61346387766188,7.32707653230024,7.4600954335002,7.29295655500052,6.28073551412969,6.6697638034496,6.88069776803879
"FBgn0033615",4.40188982258369,4.71718287526745,5.11077247235166,5.08937950327615,4.90576485438045,3.2204011591008,4.14525355031319,4.10432827202849
"FBgn0033614",3.50111747354914e-07,1.03826057517535,1.20227979302271,1.70384489573367,1.56253307127622,1.07339524389569,0.398957750627825,0.453553399222766
"FBgn0025373",5.83591902279231,6.7662108512137,7.33681001826518,6.66928193664037,6.65869706074217,4.70174864736939,5.19489471630317,5.2257684964296
"FBgn0033616",5.4472221150924,2.2445461288758,3.49389066577732,3.77781945893811,3.57047507487258,3.98509051552989,4.77658831532117,4.7553149040451
"FBgn0016047",0.171110729965424,0.136920032357734,0.148706378205047,0.527042302304048,0.777833342771871,0.562650290492564,0.200770494895083,0.272712411598293
"FBgn0262574",0,0,0,0.499554576748532,0.38830417656245,7.64399323929386,6.98554596920235,7.78832029294703
"FBgn0003382",0.111554728712167,0.191886020701328,0.23614357407151,1.27278167399115,1.57103600915888,0.159590437896028,0.0440840727398288,0.0254098708675231
"FBgn0043470",0.234943932565933,0.350060412104377,0.758397846889764,0.856042302908881,0.88017456599475,6.31977687622024,5.76929305316828,6.17602750063144
"FBgn0043471",0.100580902484424,0.0373361112566135,0.158938024901636,0.0833174087698771,0.196211696524798,6.21104919517863,5.05536487286248,5.18989965611936
"FBgn0011556",0.325385263266624,0.0391336200176594,0.0763051475103435,0.142727104167034,0.267897699840253,5.63378283168464,4.88403616664791,5.21954028121431
"FBgn0011554",0.145033070540216,0.0407873888073607,0,0,0.0379286908021735,4.10971993460998,3.71847122843582,4.11485006366465
"FBgn0011555",0.0934148176524535,0,0.13244984043567,0.0775213917010411,0.124411517718757,7.30446540928663,6.76549496562038,6.58837734277071
"FBgn0003863",0.451536613062729,0.126540643583968,0.413989361354229,0.760857082623646,0.191907491924233,11.4967489410674,10.9703575851381,11.42014971657
"FBgn0010425",0.588884181632849,0.0454041069410641,0.269748928723495,0.923609400005983,0.123631767340792,10.4061518469214,9.23542072263744,8.41104908218338
"FBgn0010357",0,0,0,0.0365252773065478,0,9.1784308141922,9.08311495096054,9.20231731324569
"FBgn0010359",0,0,0,0,0,1.28818135232906,2.81539917978249,2.88783717108674
"FBgn0050031",0,0,0,0,0,1.63667797752429,3.4364070659657,2.91485724225923
"FBgn0050025",0,0,0,0,0,1.73653993634153,3.74610849558794,3.28654852093759
"FBgn0010358",0,0,0,0.0723753071071059,0,3.18839301159862,5.17255952045328,4.4838802538141
"FBgn0033623",0,0.187054456338474,0.192365889439625,0.151963995879667,0,0.410366072032309,0.198398599430624,0.239145043633887
"FBgn0015001",0.166424948835994,0.259947344710686,0.0688058914952772,0.584177461068762,0.35228847107545,5.0423028825224,4.25366409391304,4.66203455409492
"FBgn0011987",0,0,0,0,0,11.1327760322853,0,0
"FBgn0033624",7.45871829192806,4.4905187880721,4.81667649805259,7.07516891664484,7.58059776355584,7.86898918800109,7.69565285819705,7.87288415205239
"FBgn0001276",6.09275291323588,6.19947015707837,5.76025288770054,5.63954475190345,5.73784897437117,4.13453310650664,4.64944876355219,4.81828306285212
"FBgn0024188",7.5274770060604,7.91136202501849,6.66914018047301,6.35459144417193,6.70246361973434,6.08089425616289,6.83989661932764,6.8486604938245
"FBgn0033627",2.339798706149,1.48634367762107,1.89350589059827,2.25947738791763,2.37866975615878,2.40557310057997,2.21014881094397,2.20391214672595
"FBgn0021795",7.7151452039853,5.95479188087509,7.80391799008064,8.92335422926064,9.12940667122051,8.12450908095957,8.10693452559571,8.22771701275415
"FBgn0033628",0,0.251340988803732,0.455663103083252,0.84231916326248,0.450726152895207,0.651699710461497,0.329274030677298,0.18295411972901
"FBgn0033629",0,0.0776220155541957,0.0952455355526932,0.24873155386835,0.174040744559629,0.888791946643142,0.375856842805014,0.518319599853376
"FBgn0033631",8.15308583543087,6.08864833423261,5.27125384530361,5.08179125120998,4.55798592585803,8.10389099113607,8.57270780464226,8.46216277499812
"FBgn0082585",1.29764924915451,4.18666693972314,4.41525839504508,5.415657274159,5.68124965807777,2.8100378995151,2.20486376159304,2.17461095095716
